name,score
3377,Intel Pentium Gold G6405 @ 4.10GHz,4244.0
3378,Intel Pentium Gold G6405T @ 3.50GHz,3341.0
3379,Intel Pentium Gold G6500 @ 4.10GHz,4140.0
3380,Intel Pentium Gold G6500T @ 3.50GHz,3874.0
3381,Intel Pentium Gold G6505 @ 4.20GHz,4371.0
3382,Intel Pentium Gold G6505T @ 3.60GHz,3698.0
3383,Intel Pentium Gold G6600 @ 4.20GHz,4273.0
3384,Intel Pentium Gold G6605 @ 4.30GHz,4486.0
3385,Intel Pentium Gold G7400,6735.0
3386,Intel Pentium Gold G7400T,5737.0
3387,Intel Pentium III 1400 @ 1400MHz,193.0
3388,Intel Pentium III 1400S @ 1400MHz,194.0
3389,Intel Pentium III Mobile 1066MHz,160.0
3390,Intel Pentium III Mobile 1133MHz,164.0
3391,Intel Pentium III Mobile 1200MHz,156.0
3392,Intel Pentium III Mobile 800MHz,119.0
3393,Intel Pentium III Mobile 866MHz,99.0
3394,Intel Pentium J2850 @ 2.41GHz,1016.0
3395,Intel Pentium J2900 @ 2.41GHz,1249.0
3396,Intel Pentium J3710 @ 1.60GHz,1453.0
3397,Intel Pentium J4205 @ 1.50GHz,2404.0
3398,Intel Pentium J6426 @ 2.00GHz,4108.0
3399,Intel Pentium M 1.10GHz,184.0
3400,Intel Pentium M 1.20GHz,199.0
3401,Intel Pentium M 1.30GHz,196.0
3402,Intel Pentium M 1.40GHz,225.0
3403,Intel Pentium M 1.50GHz,240.0
3404,Intel Pentium M 1.60GHz,194.0
3405,Intel Pentium M 1.70GHz,239.0
3406,Intel Pentium M 1.73GHz,205.0
3407,Intel Pentium M 1.80GHz,280.0
3408,Intel Pentium M 1.86GHz,222.0
3409,Intel Pentium M 1000MHz,156.0
3410,Intel Pentium M 1200MHz,155.0
3411,Intel Pentium M 1300MHz,197.0
3412,Intel Pentium M 1400MHz,208.0
3413,Intel Pentium M 1500MHz,188.0
3414,Intel Pentium M 1600MHz,193.0
3415,Intel Pentium M 1700MHz,237.0
3416,Intel Pentium M 2.00GHz,270.0
3417,Intel Pentium M 2.10GHz,292.0
3418,Intel Pentium M 2.13GHz,234.0
3419,Intel Pentium M 2.26GHz,227.0
3420,Intel Pentium M 900MHz,141.0
3421,Intel Pentium N3510 @ 1.99GHz,878.0
3422,Intel Pentium N3520 @ 2.16GHz,1146.0
3423,Intel Pentium N3530 @ 2.16GHz,1192.0
3424,Intel Pentium N3540 @ 2.16GHz,1200.0
3425,Intel Pentium N3700 @ 1.60GHz,1254.0
3426,Intel Pentium N3710 @ 1.60GHz,1390.0
3427,Intel Pentium N4200 @ 1.10GHz,2170.0
3428,Intel Pentium N6415 @ 1.20GHz,2530.0
3429,Intel Pentium P6000 @ 1.87GHz,810.0
3430,Intel Pentium P6100 @ 2.00GHz,881.0
3431,Intel Pentium P6200 @ 2.13GHz,908.0
3432,Intel Pentium P6300 @ 2.27GHz,834.0
3433,Intel Pentium Silver J5005 @ 1.50GHz,3102.0
3434,Intel Pentium Silver J5040 @ 2.00GHz,3254.0
3435,Intel Pentium Silver N5000 @ 1.10GHz,2616.0
3436,Intel Pentium Silver N5020 @ 1.10GHz,3404.0
3437,Intel Pentium Silver N5030 @ 1.10GHz,2586.0
3438,Intel Pentium Silver N6000 @ 1.10GHz,3049.0
3439,Intel Pentium Silver N6005 @ 2.00GHz,5367.0
3440,Intel Pentium SU2700 @ 1.30GHz,228.0
3441,Intel Pentium SU4100 @ 1.30GHz,492.0
3442,Intel Pentium T2060 @ 1.60GHz,330.0
3443,Intel Pentium T2080 @ 1.73GHz,341.0
3444,Intel Pentium T2130 @ 1.86GHz,382.0
3445,Intel Pentium T2310 @ 1.46GHz,531.0
3446,Intel Pentium T2330 @ 1.60GHz,538.0
3447,Intel Pentium T2370 @ 1.73GHz,558.0
3448,Intel Pentium T2390 @ 1.86GHz,568.0
3449,Intel Pentium T2410 @ 2.00GHz,566.0
3450,Intel Pentium T3200 @ 2.00GHz,631.0
3451,Intel Pentium T3400 @ 2.16GHz,653.0
3452,Intel Pentium T4200 @ 2.00GHz,714.0
3453,Intel Pentium T4300 @ 2.10GHz,757.0
3454,Intel Pentium T4400 @ 2.20GHz,773.0
3455,Intel Pentium T4500 @ 2.30GHz,824.0
3456,Intel Pentium U5400 @ 1.20GHz,552.0
3457,Intel Pentium U5600 @ 1.33GHz,624.0
3458,Intel T1400 @ 1.73GHz,548.0
3459,Intel T1500 @ 1.86GHz,548.0
3460,Intel T2050 @ 2.00GHz,516.0
3461,Intel U300,8299.0
3462,Intel U300E,9478.0
3463,Intel U4100 @ 1.30GHz,610.0
3464,Intel Xeon 2.00GHz,152.0
3465,Intel XEON 2.20GHz,164.0
3466,Intel Xeon 2.40GHz,180.0
3467,Intel Xeon 2.80GHz,260.0
3468,Intel Xeon 3.00GHz,425.0
3469,[Dual CPU] Intel Xeon 3.06GHz,533.0
3470,Intel Xeon 3.20GHz,478.0
3471,[Dual CPU] Intel Xeon 3.20GHz,786.0
3472,Intel Xeon 3.40GHz,375.0
3473,[Dual CPU] Intel Xeon 3.40GHz,843.0
3474,Intel Xeon 3.60GHz,403.0
3475,Intel Xeon 3.73GHz,901.0
3476,[Dual CPU] Intel Xeon 3.73GHz,1511.0
3477,Intel Xeon 3.80GHz,393.0
3478,Intel Xeon 3040 @ 1.86GHz,790.0
3479,Intel Xeon 3050 @ 2.13GHz,818.0
3480,Intel Xeon 3060 @ 2.40GHz,983.0
3481,Intel Xeon 3065 @ 2.33GHz,867.0
3482,Intel Xeon 3070 @ 2.66GHz,1025.0
3483,Intel Xeon 3075 @ 2.66GHz,1112.0
3484,Intel Xeon 3085 @ 3.00GHz,1070.0
3485,Intel Xeon 5110 @ 1.60GHz,405.0
3486,[Dual CPU] Intel Xeon 5110 @ 1.60GHz,1373.0
3487,Intel Xeon 5120 @ 1.86GHz,763.0
3488,[Dual CPU] Intel Xeon 5120 @ 1.86GHz,1486.0
3489,Intel Xeon 5130 @ 2.00GHz,795.0
3490,[Dual CPU] Intel Xeon 5130 @ 2.00GHz,1660.0
3491,Intel Xeon 5133 @ 2.20GHz,887.0
3492,Intel Xeon 5140 @ 2.33GHz,857.0
3493,[Dual CPU] Intel Xeon 5140 @ 2.33GHz,1786.0
3494,Intel Xeon 5148 @ 2.33GHz,912.0
3495,Intel Xeon 5150 @ 2.66GHz,924.0
3496,[Dual CPU] Intel Xeon 5150 @ 2.66GHz,2043.0
3497,Intel Xeon 5160 @ 3.00GHz,963.0
3498,[Dual CPU] Intel Xeon 5160 @ 3.00GHz,2361.0
3499,Intel Xeon 6740E,76167.0
3500,Intel Xeon @ 2.00GHz,7363.0
3501,Intel Xeon @ 2.20GHz,1324.0
3502,[Quad CPU] Intel Xeon @ 2.20GHz,2167.0
3503,Intel Xeon Bronze 3104 @ 1.70GHz,4437.0
3504,[Dual CPU] Intel Xeon Bronze 3104 @ 1.70GHz,8079.0
3505,Intel Xeon Bronze 3106 @ 1.70GHz,5753.0
3506,[Dual CPU] Intel Xeon Bronze 3106 @ 1.70GHz,9706.0
3507,Intel Xeon Bronze 3204 @ 1.90GHz,4832.0
3508,[Dual CPU] Intel Xeon Bronze 3204 @ 1.90GHz,9019.0
3509,[Dual CPU] Intel Xeon Bronze 3206R @ 1.90GHz,10797.0
3510,Intel Xeon Bronze 3408U,9557.0
3511,Intel Xeon D-1518 @ 2.20GHz,4532.0
3512,Intel Xeon D-1520 @ 2.20GHz,4917.0
3513,Intel Xeon D-1521 @ 2.40GHz,5696.0
3514,Intel Xeon D-1527 @ 2.20GHz,5213.0
3515,Intel Xeon D-1528 @ 1.90GHz,6823.0
3516,Intel Xeon D-1531 @ 2.20GHz,7592.0
3517,Intel Xeon D-1537 @ 1.70GHz,7444.0
3518,Intel Xeon D-1539 @ 1.60GHz,7175.0
3519,Intel Xeon D-1540 @ 2.00GHz,10025.0
3520,Intel Xeon D-1541 @ 2.10GHz,10056.0
3521,Intel Xeon D-1548 @ 2.00GHz,9075.0
3522,Intel Xeon D-1557 @ 1.50GHz,9285.0
3523,Intel Xeon D-1559 @ 1.50GHz,8015.0
3524,Intel Xeon D-1567 @ 2.10GHz,10447.0
3525,Intel Xeon D-1577 @ 1.30GHz,11645.0
3526,Intel Xeon D-1581 @ 1.80GHz,13282.0
3527,Intel Xeon D-1587 @ 1.70GHz,13566.0
3528,Intel Xeon D-1602 @ 2.50GHz,2459.0
3529,Intel Xeon D-1622 @ 2.60GHz,6205.0
3530,Intel Xeon D-1715TER @ 2.40GHz,9104.0
3531,Intel Xeon D-1718T @ 2.60GHz,9713.0
3532,Intel Xeon D-1726 @ 2.90GHz,15511.0
3533,Intel Xeon D-1732TE @ 1.90GHz,14254.0
3534,Intel Xeon D-1733NT @ 2.00GHz,14849.0
3535,Intel Xeon D-1736NT @ 2.70GHz,17826.0
3536,Intel Xeon D-1747NTE @ 2.50GHz,20279.0
3537,Intel Xeon D-1813NT @ 2.20GHz,7732.0
3538,Intel Xeon D-2123IT @ 2.20GHz,6676.0
3539,Intel Xeon D-2141I @ 2.20GHz,12117.0
3540,Intel Xeon D-2143IT @ 2.20GHz,12207.0
3541,Intel Xeon D-2146NT @ 2.30GHz,11736.0
3542,Intel Xeon D-2166NT @ 2.00GHz,15105.0
3543,Intel Xeon D-2183IT @ 2.20GHz,19377.0
3544,Intel Xeon D-2187NT @ 2.00GHz,18070.0
3545,Intel Xeon D-2712T @ 1.90GHz,7990.0
3546,Intel Xeon D-2733NT @ 2.10GHz,16206.0
3547,Intel Xeon D-2752TER @ 1.80GHz,19102.0
3548,Intel Xeon D-2753NT @ 2.00GHz,20626.0
3549,Intel Xeon D-2775TE @ 2.00GHz,27299.0
3550,Intel Xeon D-2795NT @ 2.00GHz,28463.0
3551,Intel Xeon D-2796TE @ 2.00GHz,26342.0
3552,Intel Xeon D-2799 @ 2.40GHz,33792.0
3553,Intel Xeon E E-2414,11923.0
3554,Intel Xeon E E-2434,16552.0
3555,Intel Xeon E E-2468,28148.0
3556,Intel Xeon E E-2486,24713.0
3557,Intel Xeon E-2104G @ 3.20GHz,5913.0
3558,Intel Xeon E-2124 @ 3.30GHz,6915.0
3559,Intel Xeon E-2124G @ 3.40GHz,7365.0
3560,Intel Xeon E-2126G @ 3.30GHz,10392.0
3561,Intel Xeon E-2134 @ 3.50GHz,9260.0
3562,Intel Xeon E-2136 @ 3.30GHz,13460.0
3563,Intel Xeon E-2144G @ 3.60GHz,9314.0
3564,Intel Xeon E-2146G @ 3.50GHz,13253.0
3565,Intel Xeon E-2174G @ 3.80GHz,9689.0
3566,Intel Xeon E-2176G @ 3.70GHz,13598.0
3567,Intel Xeon E-2176M @ 2.70GHz,10889.0
3568,Intel Xeon E-2186G @ 3.80GHz,13817.0
3569,Intel Xeon E-2186M @ 2.90GHz,11420.0
3570,Intel Xeon E-2224 @ 3.40GHz,7259.0
3571,Intel Xeon E-2224G @ 3.50GHz,7648.0
3572,Intel Xeon E-2226G @ 3.40GHz,11110.0
3573,Intel Xeon E-2234 @ 3.60GHz,9114.0
3574,Intel Xeon E-2236 @ 3.40GHz,14012.0
3575,Intel Xeon E-2244G @ 3.80GHz,9604.0
3576,Intel Xeon E-2246G @ 3.60GHz,13698.0
3577,Intel Xeon E-2254ML @ 1.70GHz,6333.0
3578,Intel Xeon E-2274G @ 4.00GHz,9892.0
3579,Intel Xeon E-2276G @ 3.80GHz,13946.0
3580,Intel Xeon E-2276M @ 2.80GHz,11831.0
3581,Intel Xeon E-2276ME @ 2.80GHz,8167.0
3582,Intel Xeon E-2276ML @ 2.00GHz,6353.0
3583,Intel Xeon E-2278G @ 3.40GHz,17082.0
3584,Intel Xeon E-2278GE @ 3.30GHz,16379.0
3585,Intel Xeon E-2278GEL @ 2.00GHz,12024.0
3586,Intel Xeon E-2286G @ 4.00GHz,14020.0
3587,Intel Xeon E-2286M @ 2.40GHz,15110.0
3588,Intel Xeon E-2288G @ 3.70GHz,17444.0
3589,Intel Xeon E-2314 @ 2.80GHz,8146.0
3590,Intel Xeon E-2324G @ 3.10GHz,9771.0
3591,Intel Xeon E-2334 @ 3.40GHz,13011.0
3592,Intel Xeon E-2336 @ 2.90GHz,16731.0
3593,Intel Xeon E-2356G @ 3.20GHz,18521.0
3594,Intel Xeon E-2374G @ 3.70GHz,13607.0
3595,Intel Xeon E-2378 @ 2.60GHz,17472.0
3596,Intel Xeon E-2378G @ 2.80GHz,21153.0
3597,Intel Xeon E-2386G @ 3.50GHz,19571.0
3598,Intel Xeon E-2388G @ 3.20GHz,23546.0
3599,Intel Xeon E-2436,22487.0
3600,Intel Xeon E-2456,23743.0
3601,Intel Xeon E-2468,25579.0
3602,Intel Xeon E-2478,29827.0
3603,Intel Xeon E-2488,29060.0
3604,Intel Xeon E3-1205 v6 @ 3.00GHz,5682.0
3605,Intel Xeon E3-1220 @ 3.10GHz,3847.0
3606,Intel Xeon E3-1220 V2 @ 3.10GHz,4676.0
3607,Intel Xeon E3-1220 v3 @ 3.10GHz,5184.0
3608,Intel Xeon E3-1220 v5 @ 3.00GHz,5815.0
3609,Intel Xeon E3-1220 v6 @ 3.00GHz,5784.0
3610,Intel Xeon E3-1220L @ 2.20GHz,2295.0
3611,Intel Xeon E3-1220L V2 @ 2.30GHz,2248.0
3612,Intel Xeon E3-1220L v3 @ 1.10GHz,1407.0
3613,Intel Xeon E3-1225 @ 3.10GHz,3905.0
3614,Intel Xeon E3-1225 V2 @ 3.20GHz,4752.0
3615,Intel Xeon E3-1225 v3 @ 3.20GHz,5301.0
3616,Intel Xeon E3-1225 v5 @ 3.30GHz,5981.0
3617,Intel Xeon E3-1225 v6 @ 3.30GHz,5765.0
3618,Intel Xeon E3-1226 v3 @ 3.30GHz,5543.0
3619,Intel Xeon E3-1230 @ 3.20GHz,5137.0
3620,Intel Xeon E3-1230 V2 @ 3.30GHz,6198.0
3621,Intel Xeon E3-1230 v3 @ 3.30GHz,6817.0
3622,Intel Xeon E3-1230 v5 @ 3.40GHz,7930.0
3623,Intel Xeon E3-1230 v6 @ 3.50GHz,8212.0
3624,Intel Xeon E3-1230L v3 @ 1.80GHz,5251.0
3625,Intel Xeon E3-1231 v3 @ 3.40GHz,7048.0
3626,Intel Xeon E3-1235 @ 3.20GHz,5053.0
3627,Intel Xeon E3-1235L v5 @ 2.00GHz,5013.0
3628,Intel Xeon E3-1240 @ 3.30GHz,5403.0
3629,Intel Xeon E3-1240 V2 @ 3.40GHz,6358.0
3630,Intel Xeon E3-1240 v3 @ 3.40GHz,7040.0
3631,Intel Xeon E3-1240 v5 @ 3.50GHz,8253.0
3632,Intel Xeon E3-1240 v6 @ 3.70GHz,8656.0
3633,Intel Xeon E3-1240L v3 @ 2.00GHz,5655.0
3634,Intel Xeon E3-1240L v5 @ 2.10GHz,6511.0
3635,Intel Xeon E3-1241 v3 @ 3.50GHz,7140.0
3636,Intel Xeon E3-1245 @ 3.30GHz,5334.0
3637,Intel Xeon E3-1245 V2 @ 3.40GHz,6308.0
3638,Intel Xeon E3-1245 v3 @ 3.40GHz,7019.0
3639,Intel Xeon E3-1245 v5 @ 3.50GHz,8027.0
3640,Intel Xeon E3-1245 v6 @ 3.70GHz,8759.0
3641,Intel Xeon E3-1246 v3 @ 3.50GHz,7292.0
3642,Intel Xeon E3-1260L @ 2.40GHz,4063.0
3643,Intel Xeon E3-1260L v5 @ 2.90GHz,8226.0
3644,Intel Xeon E3-1265L @ 2.40GHz,3841.0
3645,Intel Xeon E3-1265L V2 @ 2.50GHz,5148.0
3646,Intel Xeon E3-1265L v3 @ 2.50GHz,6211.0
3647,Intel Xeon E3-1265L v4 @ 2.30GHz,6954.0
3648,Intel Xeon E3-1268L v3 @ 2.30GHz,5770.0
3649,Intel Xeon E3-1268L v5 @ 2.40GHz,6334.0
3650,Intel Xeon E3-1270 @ 3.40GHz,5352.0
3651,Intel Xeon E3-1270 V2 @ 3.50GHz,6488.0
3652,Intel Xeon E3-1270 v3 @ 3.50GHz,7265.0
3653,Intel Xeon E3-1270 v5 @ 3.60GHz,8346.0
3654,Intel Xeon E3-1270 v6 @ 3.80GHz,8931.0
3655,Intel Xeon E3-1270L v4 @ 3.00GHz,7662.0
3656,Intel Xeon E3-1271 v3 @ 3.60GHz,7535.0
3657,Intel Xeon E3-1275 @ 3.40GHz,5516.0
3658,Intel Xeon E3-1275 V2 @ 3.50GHz,6620.0
3659,Intel Xeon E3-1275 v3 @ 3.50GHz,7213.0
3660,Intel Xeon E3-1275 v5 @ 3.60GHz,8403.0
3661,Intel Xeon E3-1275 v6 @ 3.80GHz,9303.0
3662,Intel Xeon E3-1275L v3 @ 2.70GHz,6290.0
3663,Intel Xeon E3-1276 v3 @ 3.60GHz,7508.0
3664,Intel Xeon E3-1280 @ 3.50GHz,5623.0
3665,Intel Xeon E3-1280 V2 @ 3.60GHz,6563.0
3666,Intel Xeon E3-1280 v3 @ 3.60GHz,7393.0
3667,Intel Xeon E3-1280 v5 @ 3.70GHz,8407.0
3668,Intel Xeon E3-1280 v6 @ 3.90GHz,9032.0
3669,Intel Xeon E3-1281 v3 @ 3.70GHz,7452.0
3670,Intel Xeon E3-1285 v3 @ 3.60GHz,6974.0
3671,Intel Xeon E3-1285 v4 @ 3.50GHz,7808.0
3672,Intel Xeon E3-1285 v6 @ 4.10GHz,8751.0
3673,Intel Xeon E3-1285L v3 @ 3.10GHz,6803.0
3674,Intel Xeon E3-1285L v4 @ 3.40GHz,8074.0
3675,Intel Xeon E3-1286 v3 @ 3.70GHz,7418.0
3676,Intel Xeon E3-1286L v3 @ 3.20GHz,6929.0
3677,Intel Xeon E3-1290 @ 3.60GHz,5429.0
3678,Intel Xeon E3-1290 V2 @ 3.70GHz,6315.0
3679,Intel Xeon E3-1505L v5 @ 2.00GHz,5083.0
3680,Intel Xeon E3-1505L v6 @ 2.20GHz,6088.0
3681,Intel Xeon E3-1505M v5 @ 2.80GHz,6960.0
3682,Intel Xeon E3-1505M v6 @ 3.00GHz,7474.0
3683,Intel Xeon E3-1515M v5 @ 2.80GHz,7938.0
3684,Intel Xeon E3-1535M v5 @ 2.90GHz,7511.0
3685,Intel Xeon E3-1535M v6 @ 3.10GHz,7953.0
3686,Intel Xeon E3-1545M v5 @ 2.90GHz,7820.0
3687,Intel Xeon E3-1575M v5 @ 3.00GHz,7857.0
3688,Intel Xeon E3-1585 v5 @ 3.50GHz,8408.0
3689,Intel Xeon E3-1585L v5 @ 3.00GHz,8083.0
3690,Intel Xeon E3110 @ 3.00GHz,1242.0
3691,Intel Xeon E3113 @ 3.00GHz,1429.0
3692,Intel Xeon E3120 @ 3.16GHz,1408.0
3693,Intel Xeon E5-1410 @ 2.80GHz,4922.0
3694,Intel Xeon E5-1410 v2 @ 2.80GHz,5715.0
3695,Intel Xeon E5-1428L v2 @ 2.20GHz,6255.0
3696,Intel Xeon E5-1603 @ 2.80GHz,3463.0
3697,Intel Xeon E5-1603 v3 @ 2.80GHz,4427.0
3698,Intel Xeon E5-1603 v4 @ 2.80GHz,4736.0
3699,Intel Xeon E5-1607 @ 3.00GHz,3731.0
3700,Intel Xeon E5-1607 v2 @ 3.00GHz,4173.0
3701,Intel Xeon E5-1607 v3 @ 3.10GHz,4950.0
3702,Intel Xeon E5-1607 v4 @ 3.10GHz,5200.0
3703,Intel Xeon E5-1620 @ 3.60GHz,5862.0
3704,Intel Xeon E5-1620 v2 @ 3.70GHz,6546.0
3705,Intel Xeon E5-1620 v3 @ 3.50GHz,6992.0
3706,Intel Xeon E5-1620 v4 @ 3.50GHz,7386.0
3707,Intel Xeon E5-1630 v3 @ 3.70GHz,7396.0
3708,Intel Xeon E5-1630 v4 @ 3.70GHz,7593.0
3709,Intel Xeon E5-1650 @ 3.20GHz,8113.0
3710,Intel Xeon E5-1650 v2 @ 3.50GHz,9329.0
3711,Intel Xeon E5-1650 v3 @ 3.50GHz,10424.0
3712,Intel Xeon E5-1650 v4 @ 3.60GHz,11455.0
3713,Intel Xeon E5-1660 @ 3.30GHz,8413.0
3714,Intel Xeon E5-1660 v2 @ 3.70GHz,10268.0
3715,Intel Xeon E5-1660 v3 @ 3.00GHz,12481.0
3716,Intel Xeon E5-1660 v4 @ 3.20GHz,13619.0
3717,Intel Xeon E5-1680 v2 @ 3.00GHz,12618.0
3718,Intel Xeon E5-1680 v3 @ 3.20GHz,13090.0
3719,Intel Xeon E5-1680 v4 @ 3.40GHz,14211.0
3720,Intel Xeon E5-1681 v3 @ 2.90GHz,14820.0
3721,Intel Xeon E5-2403 @ 1.80GHz,2367.0
3722,Intel Xeon E5-2403 v2 @ 1.80GHz,2873.0
3723,Intel Xeon E5-2407 @ 2.20GHz,2658.0
3724,[Dual CPU] Intel Xeon E5-2407 @ 2.20GHz,5362.0
3725,Intel Xeon E5-2407 v2 @ 2.40GHz,3504.0
3726,[Dual CPU] Intel Xeon E5-2407 v2 @ 2.40GHz,6395.0
3727,Intel Xeon E5-2418L @ 2.00GHz,3518.0
3728,Intel Xeon E5-2418L v2 @ 2.00GHz,5380.0
3729,Intel Xeon E5-2420 @ 1.90GHz,5033.0
3730,[Dual CPU] Intel Xeon E5-2420 @ 1.90GHz,9252.0
3731,[Quad CPU] Intel Xeon E5-2420 @ 1.90GHz,3065.0
3732,Intel Xeon E5-2420 v2 @ 2.20GHz,6356.0
3733,[Dual CPU] Intel Xeon E5-2420 v2 @ 2.20GHz,11796.0
3734,[Dual CPU] Intel Xeon E5-2428L @ 1.80GHz,8500.0
3735,Intel Xeon E5-2430 @ 2.20GHz,5492.0
3736,[Dual CPU] Intel Xeon E5-2430 @ 2.20GHz,9513.0
3737,Intel Xeon E5-2430 v2 @ 2.50GHz,7039.0
3738,[Dual CPU] Intel Xeon E5-2430 v2 @ 2.50GHz,12267.0
3739,Intel Xeon E5-2430L @ 2.00GHz,5539.0
3740,[Dual CPU] Intel Xeon E5-2430L @ 2.00GHz,9635.0
3741,Intel Xeon E5-2430L v2 @ 2.40GHz,6190.0
3742,[Dual CPU] Intel Xeon E5-2430L v2 @ 2.40GHz,12183.0
3743,Intel Xeon E5-2440 @ 2.40GHz,6091.0
3744,[Dual CPU] Intel Xeon E5-2440 @ 2.40GHz,10776.0
3745,Intel Xeon E5-2440 v2 @ 1.90GHz,7655.0
3746,[Dual CPU] Intel Xeon E5-2440 v2 @ 1.90GHz,13818.0
3747,Intel Xeon E5-2448L v2 @ 1.80GHz,6774.0
3748,Intel Xeon E5-2450 @ 2.10GHz,7534.0
3749,[Dual CPU] Intel Xeon E5-2450 @ 2.10GHz,10978.0
3750,Intel Xeon E5-2450 v2 @ 2.50GHz,9041.0
3751,[Dual CPU] Intel Xeon E5-2450 v2 @ 2.50GHz,17238.0
3752,Intel Xeon E5-2450L @ 1.80GHz,5880.0
3753,[Dual CPU] Intel Xeon E5-2450L @ 1.80GHz,11711.0
3754,Intel Xeon E5-2470 @ 2.30GHz,8295.0
3755,[Dual CPU] Intel Xeon E5-2470 @ 2.30GHz,14464.0
3756,Intel Xeon E5-2470 v2 @ 2.40GHz,10675.0
3757,[Dual CPU] Intel Xeon E5-2470 v2 @ 2.40GHz,19022.0
3758,Intel Xeon E5-2603 @ 1.80GHz,2319.0
3759,[Dual CPU] Intel Xeon E5-2603 @ 1.80GHz,4433.0
3760,Intel Xeon E5-2603 v2 @ 1.80GHz,2735.0
3761,[Dual CPU] Intel Xeon E5-2603 v2 @ 1.80GHz,5017.0
3762,Intel Xeon E5-2603 v3 @ 1.60GHz,3834.0
3763,[Dual CPU] Intel Xeon E5-2603 v3 @ 1.60GHz,6900.0
3764,Intel Xeon E5-2603 v4 @ 1.70GHz,4695.0
3765,[Dual CPU] Intel Xeon E5-2603 v4 @ 1.70GHz,7992.0
3766,Intel Xeon E5-2608L v3 @ 2.00GHz,6415.0
3767,Intel Xeon E5-2608L v4 @ 1.60GHz,7447.0
3768,Intel Xeon E5-2609 @ 2.40GHz,2858.0
3769,[Dual CPU] Intel Xeon E5-2609 @ 2.40GHz,5891.0
3770,Intel Xeon E5-2609 v2 @ 2.50GHz,3369.0
3771,[Dual CPU] Intel Xeon E5-2609 v2 @ 2.50GHz,6844.0
3772,Intel Xeon E5-2609 v3 @ 1.90GHz,4430.0
3773,[Dual CPU] Intel Xeon E5-2609 v3 @ 1.90GHz,8595.0
3774,Intel Xeon E5-2609 v4 @ 1.70GHz,5443.0
3775,[Dual CPU] Intel Xeon E5-2609 v4 @ 1.70GHz,10057.0
3776,Intel Xeon E5-2618L v3 @ 2.30GHz,11181.0
3777,Intel Xeon E5-2618L v4 @ 2.20GHz,12429.0
3778,[Dual CPU] Intel Xeon E5-2618L v4 @ 2.20GHz,22319.0
3779,Intel Xeon E5-2620 @ 2.00GHz,5291.0
3780,[Dual CPU] Intel Xeon E5-2620 @ 2.00GHz,9794.0
3781,Intel Xeon E5-2620 v2 @ 2.10GHz,6246.0
3782,[Dual CPU] Intel Xeon E5-2620 v2 @ 2.10GHz,10850.0
3783,Intel Xeon E5-2620 v3 @ 2.40GHz,7807.0
3784,[Dual CPU] Intel Xeon E5-2620 v3 @ 2.40GHz,13308.0
3785,Intel Xeon E5-2620 v4 @ 2.10GHz,9189.0
3786,[Dual CPU] Intel Xeon E5-2620 v4 @ 2.10GHz,15931.0
3787,Intel Xeon E5-2623 v3 @ 3.00GHz,6793.0
3788,[Dual CPU] Intel Xeon E5-2623 v3 @ 3.00GHz,11701.0
3789,Intel Xeon E5-2623 v4 @ 2.60GHz,6940.0
3790,[Dual CPU] Intel Xeon E5-2623 v4 @ 2.60GHz,8506.0
3791,Intel Xeon E5-2628 v3 @ 2.50GHz,8447.0
3792,Intel Xeon E5-2628L v2 @ 1.90GHz,7181.0
3793,Intel Xeon E5-2628L v3 @ 2.00GHz,9949.0
3794,Intel Xeon E5-2628L v4 @ 1.90GHz,11079.0
3795,[Dual CPU] Intel Xeon E5-2628L v4 @ 1.90GHz,18895.0
3796,Intel Xeon E5-2629 v3 @ 2.40GHz,9139.0
3797,Intel Xeon E5-2630 @ 2.30GHz,6183.0
3798,[Dual CPU] Intel Xeon E5-2630 @ 2.30GHz,10779.0
3799,Intel Xeon E5-2630 v2 @ 2.60GHz,7473.0
3800,[Dual CPU] Intel Xeon E5-2630 v2 @ 2.60GHz,13629.0
3801,Intel Xeon E5-2630 v3 @ 2.40GHz,10382.0
3802,[Dual CPU] Intel Xeon E5-2630 v3 @ 2.40GHz,17097.0
3803,Intel Xeon E5-2630 v4 @ 2.20GHz,11592.0
3804,[Dual CPU] Intel Xeon E5-2630 v4 @ 2.20GHz,19254.0
3805,Intel Xeon E5-2630L @ 2.00GHz,5305.0
3806,[Dual CPU] Intel Xeon E5-2630L @ 2.00GHz,8760.0
3807,Intel Xeon E5-2630L v2 @ 2.40GHz,6703.0
3808,[Dual CPU] Intel Xeon E5-2630L v2 @ 2.40GHz,12414.0
3809,Intel Xeon E5-2630L v3 @ 1.80GHz,8701.0
3810,[Dual CPU] Intel Xeon E5-2630L v3 @ 1.80GHz,14672.0
3811,Intel Xeon E5-2630L v4 @ 1.80GHz,10000.0
3812,[Dual CPU] Intel Xeon E5-2630L v4 @ 1.80GHz,19755.0
3813,Intel Xeon E5-2637 @ 3.00GHz,2978.0
3814,[Dual CPU] Intel Xeon E5-2637 @ 3.00GHz,5775.0
3815,Intel Xeon E5-2637 v2 @ 3.50GHz,6457.0
3816,[Dual CPU] Intel Xeon E5-2637 v2 @ 3.50GHz,12040.0
3817,Intel Xeon E5-2637 v3 @ 3.50GHz,7246.0
3818,[Dual CPU] Intel Xeon E5-2637 v3 @ 3.50GHz,13176.0
3819,Intel Xeon E5-2637 v4 @ 3.50GHz,7490.0
